Generation; Variation; Genome; Species; Parent; Score; Fitness; Power; Angle
50; 0.001960784; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
50; 0.001960784; 4318; 1966; 3996; 15.73966; -99989.66; 53.96936; 1.708838
50; 0.001960784; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
50; 0.001960784; 4319; 1966; 3564; 34.06139; 29.53023; 45.31163; 0.3809973
50; 0.001960784; 4320; 2373; -1; 0.03290886; -77.75451; 777.8741; 0.2721088
50; 0.001960784; 4321; 2374; -1; -1.691706; -61.6203; 599.2859; 0.263875
50; 0.001960784; 4322; 2375; -1; 7.670849; -22.33557; 300.0642; 0.2030425
50; 0.001960784; 4323; 2376; -1; 16.86395; -99984.09; 9.533989; 1.667712
50; 0.001960784; 4324; 2377; -1; -0.4076156; -0.9384823; 5.308667; 0.2717053
50; 0.001960784; 4325; 2378; -1; 6.856729; -100074; 808.3605; 1.691335
51; 0.001923077; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
51; 0.001923077; 4326; 2056; 3833; 105.1317; 97.03815; 80.93581; 0.08197109
51; 0.001923077; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
51; 0.001923077; 4327; 2056; 3800; 93.20811; 85.37093; 78.37182; 0.8855177
51; 0.001923077; 4328; 2379; -1; 0.4613239; -8.283394; 87.44717; 0.2771311
51; 0.001923077; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
51; 0.001923077; 4329; 976; 3383; 113.028; 94.13913; 188.8884; 0.1621762
51; 0.001923077; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
51; 0.001923077; 4330; 976; 3662; 115.0013; 95.58891; 194.1238; 0.4434459
51; 0.001923077; 4331; 2380; -1; -1.167115; -41.22863; 400.6152; 0.3155106
51; 0.001923077; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
51; 0.001923077; 4332; 1903; 3890; 39.53878; -99966.54; 60.76988; 1.959894
51; 0.001923077; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
51; 0.001923077; 4333; 1903; 4026; 37.40809; -99968.81; 62.20802; 1.364962
51; 0.001923077; 4334; 2381; -1; 0.2572523; -41.4365; 416.9375; 0.262038
51; 0.001923077; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
51; 0.001923077; 4335; 1966; 3996; 36.11386; -99966.52; 26.36868; 1.661846
51; 0.001923077; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
51; 0.001923077; 4336; 1966; 3564; 4.79586; -100000.5; 53.15213; 1.759185
51; 0.001923077; 4337; 2382; -1; 6.720607; -66.85028; 735.7089; 0.3476925
51; 0.001923077; 4338; 2383; -1; 6.646732; -58.80247; 654.4921; 0.2553437
51; 0.001923077; 4339; 2384; -1; 10.46365; 7.80793; 26.55717; 0.2331304
51; 0.001923077; 4340; 2385; -1; -1.47963; -1.94175; 4.621201; 0.2658375
51; 0.001923077; 4341; 2386; -1; 16.41363; -6.049323; 224.6295; 0.1450796
51; 0.001923077; 4342; 2387; -1; -2.575465; -65.03055; 624.5508; 0.2565494
52; 0.001886792; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
52; 0.001886792; 4343; 2056; 3833; 117.3996; 109.1415; 82.58044; 0.007759876
52; 0.001886792; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
52; 0.001886792; 4344; 2056; 3800; 112.148; 103.9259; 82.22029; 0.3040452
52; 0.001886792; 4345; 2388; -1; -0.8461301; -1.023385; 1.772552; 0.2630571
52; 0.001886792; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
52; 0.001886792; 4346; 976; 3383; 120.9588; 103.1816; 177.7718; 0.09924053
52; 0.001886792; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
52; 0.001886792; 4347; 976; 3662; 108.3061; 89.58463; 187.2151; 0.1385269
52; 0.001886792; 4348; 2389; -1; 0.9043221; -45.19744; 461.0177; 0.2897242
52; 0.001886792; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
52; 0.001886792; 4349; 1903; 3890; 74.36317; -99931.8; 61.68987; 2.061745
52; 0.001886792; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
52; 0.001886792; 4350; 1903; 4026; 31.11613; -99975.05; 61.69578; 1.730555
52; 0.001886792; 4351; 2390; -1; 2.044539; -25.25037; 272.9491; 0.264075
52; 0.001886792; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
52; 0.001886792; 4352; 1966; 3996; 27.05774; -99978.72; 57.78527; 2.068362
52; 0.001886792; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
52; 0.001886792; 4353; 1966; 3564; 28.64523; -99976.78; 54.26827; 4.397362
52; 0.001886792; 4354; 2391; -1; 8.549664; -41.82532; 503.7498; 0.2486793
52; 0.001886792; 4355; 2392; -1; -1.58254; -7.223029; 56.40489; 0.2636969
52; 0.001886792; 4356; 2393; -1; 23.47113; -111.8133; 1352.844; 0.1577946
52; 0.001886792; 4357; 2394; -1; 5.845826; -3.960937; 98.06763; 0.2721545
52; 0.001886792; 4358; 2395; -1; 1.080416; -32.31944; 333.9986; 0.2648256
52; 0.001886792; 4359; 2396; -1; -2.938572; -8.974578; 60.36006; 0.2707202
53; 0.001851852; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
53; 0.001851852; 4360; 2056; 3833; 100.1795; -99908.11; 82.89924; 1.826192
53; 0.001851852; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
53; 0.001851852; 4361; 2056; 3800; 130.1024; 121.7624; 83.40085; 0.2403485
53; 0.001851852; 4362; 2397; -1; 6.759531; -7.820816; 145.8035; 0.1277067
53; 0.001851852; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
53; 0.001851852; 4363; 976; 3383; 105.3708; 86.8827; 184.8814; 0.1864924
53; 0.001851852; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
53; 0.001851852; 4364; 976; 3662; 110.8187; 93.30583; 175.1292; 0.1424373
53; 0.001851852; 4365; 2398; -1; -0.2474905; -26.6322; 263.8471; 0.2614316
53; 0.001851852; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
53; 0.001851852; 4366; 1903; 3890; 44.19252; 37.91707; 62.75452; 0.2022489
53; 0.001851852; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
53; 0.001851852; 4367; 1903; 4026; 61.67235; 55.31081; 63.61541; 0.29455
53; 0.001851852; 4368; 2399; -1; -0.7949694; -95.42741; 946.3245; 0.01112423
53; 0.001851852; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
53; 0.001851852; 4369; 1966; 3996; 44.17273; 39.29502; 48.77708; 0.3097671
53; 0.001851852; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
53; 0.001851852; 4370; 1966; 3564; 26.60237; -99976.92; 35.23906; 4.421212
53; 0.001851852; 4371; 2400; -1; 8.704738; -70.78339; 794.8812; 0.1314408
53; 0.001851852; 4372; 2401; -1; 1.26709; -43.34421; 446.113; 0.2767932
53; 0.001851852; 4373; 2402; -1; -11.68483; -100041; 292.7144; 1.69588
53; 0.001851852; 4374; 2403; -1; -5.654306; -100042.9; 372.6515; 1.847942
53; 0.001851852; 4375; 2404; -1; 1.968893; -6.078103; 80.46996; 0.265216
53; 0.001851852; 4376; 2405; -1; 0.7413228; 0.4707162; 2.706066; 0.2606991
54; 0.001818182; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
54; 0.001818182; 4377; 2056; 3833; 148.5578; 140.4125; 81.45321; 0.07715695
54; 0.001818182; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
54; 0.001818182; 4378; 2056; 3800; 54.5137; 46.30161; 82.12089; 0.1579806
54; 0.001818182; 4379; 2406; -1; 1.291133; -0.08316681; 13.743; 0.2052298
54; 0.001818182; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
54; 0.001818182; 4380; 976; 3383; 123.3779; 104.3766; 190.0131; 0.04007867
54; 0.001818182; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
54; 0.001818182; 4381; 976; 3662; 100.6614; 80.12852; 205.3293; 0.4253677
54; 0.001818182; 4382; 2407; -1; -0.7459266; -3.936453; 31.90526; 0.2659558
54; 0.001818182; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
54; 0.001818182; 4383; 1903; 3890; 59.11409; -99947.15; 62.59256; 1.699207
54; 0.001818182; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
54; 0.001818182; 4384; 1903; 4026; 59.78374; 53.49975; 62.83991; 0.05287921
54; 0.001818182; 4385; 2408; -1; -2.900627; -140.6499; 1377.493; 0.2636759
54; 0.001818182; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
54; 0.001818182; 4386; 1966; 3996; 3.563308; -99999.47; 30.33999; 1.71066
54; 0.001818182; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
54; 0.001818182; 4387; 1966; 3564; 6.659432; 5.737479; 9.21953; 0.2617903
54; 0.001818182; 4388; 2409; -1; 10.09538; 9.276139; 8.192437; 0.2682563
54; 0.001818182; 4389; 2410; -1; 1.750818; 1.300497; 4.503205; 0.2607094
54; 0.001818182; 4390; 2411; -1; 3.989156; -26.97882; 309.6798; 0.257813
54; 0.001818182; 4391; 2412; -1; -33.77502; -36.04041; 22.6539; 0.2580362
54; 0.001818182; 4392; 2413; -1; 0.1712507; -10.15856; 103.2981; 0.2780556
54; 0.001818182; 4393; 2414; -1; 0.454295; -55.52961; 559.8391; 0.04172405
55; 0.001785714; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
55; 0.001785714; 4394; 2056; 3833; 116.2239; 107.9101; 83.13824; 0.1168502
55; 0.001785714; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
55; 0.001785714; 4395; 2056; 3800; 109.2267; -99898.6; 78.26744; 2.324577
55; 0.001785714; 4396; 2415; -1; 0.7646323; -97.59124; 983.5587; 0.121084
55; 0.001785714; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
55; 0.001785714; 4397; 976; 3383; 105.4903; 85.7484; 197.4192; 0.3004307
55; 0.001785714; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
55; 0.001785714; 4398; 976; 3662; 115.0703; 95.16138; 199.0888; 0.02082775
55; 0.001785714; 4399; 2416; -1; -0.9281345; -128.3295; 1274.014; 0.2265913
55; 0.001785714; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
55; 0.001785714; 4400; 1903; 3890; 63.54923; -99942.55; 61.03554; 1.561058
55; 0.001785714; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
55; 0.001785714; 4401; 1903; 4026; -26.2876; -100032.8; 64.68931; 1.95151
55; 0.001785714; 4402; 2417; -1; -0.4744792; -91.6824; 912.0792; 0.2717326
55; 0.001785714; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
55; 0.001785714; 4403; 1966; 3996; 5.140332; 1.356412; 37.8392; 0.1004721
55; 0.001785714; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
55; 0.001785714; 4404; 1966; 3564; 27.52855; -99977.61; 51.3822; 1.661936
55; 0.001785714; 4405; 2418; -1; -2.872286; -11.09259; 82.203; 0.2796117
55; 0.001785714; 4406; 2419; -1; -6.159608; -47.78378; 416.2417; 0.5996647
55; 0.001785714; 4407; 2420; -1; 22.26221; -100009.3; 315.6382; 1.870926
55; 0.001785714; 4408; 2421; -1; -2.358651; -25.57836; 232.1971; 0.2576102
55; 0.001785714; 4409; 2422; -1; 22.03236; -99990.31; 123.4684; 1.673977
55; 0.001785714; 4410; 2423; -1; -3.340112; -83.24017; 799.0005; 0.2323582
56; 0.001754386; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
56; 0.001754386; 4411; 2056; 3833; 143.8351; 135.5189; 83.16231; 0.1253588
56; 0.001754386; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
56; 0.001754386; 4412; 2056; 3800; 113.7046; 105.5914; 81.13252; 0.1650433
56; 0.001754386; 4413; 2424; -1; -7.964302; -100028.3; 203.7218; 1.734229
56; 0.001754386; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
56; 0.001754386; 4414; 976; 3383; 120.4026; 102.2002; 182.024; 0.2627782
56; 0.001754386; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
56; 0.001754386; 4415; 976; 3662; 30.77507; -99987.49; 182.6989; 1.741443
56; 0.001754386; 4416; 2425; -1; 41.87428; -24.62215; 664.9644; 0.1101293
56; 0.001754386; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
56; 0.001754386; 4417; 1903; 3890; 31.35069; -99974.47; 58.21102; 2.042196
56; 0.001754386; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
56; 0.001754386; 4418; 1903; 4026; 56.08042; 50.03056; 60.49857; 0.5482975
56; 0.001754386; 4419; 2426; -1; -16.74035; -44.22699; 274.8664; 0.2817305
56; 0.001754386; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
56; 0.001754386; 4420; 1966; 3996; 10.70404; 6.768459; 39.35585; 0.2447533
56; 0.001754386; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
56; 0.001754386; 4421; 1966; 3564; 35.8579; 31.32963; 45.28275; 0.3138002
56; 0.001754386; 4422; 2427; -1; -0.9633373; -166.3363; 1653.729; 0.2657663
56; 0.001754386; 4423; 2428; -1; -1.477212; -56.12415; 546.4694; 0.2720475
56; 0.001754386; 4424; 2429; -1; 1.745032; -1.662061; 34.07093; 0.04914509
56; 0.001754386; 4425; 2430; -1; 1.74447; -25.24824; 269.9271; 0.264904
56; 0.001754386; 4426; 2431; -1; -3.43746; -100040.2; 367.6325; 1.275638
56; 0.001754386; 4427; 2432; -1; -0.5865675; -16.16615; 155.7959; 0.2595459
57; 0.001724138; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
57; 0.001724138; 4428; 2056; 3833; 171.2872; 162.9277; 83.5955; 0.03717088
57; 0.001724138; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
57; 0.001724138; 4429; 2056; 3800; 119.6242; 111.4848; 81.39326; 0.1013852
57; 0.001724138; 4430; 2433; -1; 1.322029; -41.02885; 423.5088; 0.2640134
57; 0.001724138; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
57; 0.001724138; 4431; 976; 3383; 121.714; 102.736; 189.7798; 0.1471712
57; 0.001724138; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
57; 0.001724138; 4432; 976; 3662; 104.4988; 85.91216; 185.8666; 0.4224412
57; 0.001724138; 4433; 2434; -1; -0.2874659; -16.46565; 161.7818; 0.276043
57; 0.001724138; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
57; 0.001724138; 4434; 1903; 3890; 29.7565; -99976.3; 60.52321; 1.882752
57; 0.001724138; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
57; 0.001724138; 4435; 1903; 4026; 38.06011; 31.68714; 63.7297; 0.009484768
57; 0.001724138; 4436; 2435; -1; 1.240813; -48.48267; 497.2348; 0.2623084
57; 0.001724138; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
57; 0.001724138; 4437; 1966; 3996; 23.27466; -99982.62; 58.90137; 1.6903
57; 0.001724138; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
57; 0.001724138; 4438; 1966; 3564; 16.00808; 14.18974; 18.18332; 0.2638756
57; 0.001724138; 4439; 2436; -1; 0.3008545; -21.60855; 219.0941; 0.2655067
57; 0.001724138; 4440; 2437; -1; -1.391114; -3.294328; 19.03214; 0.280362
57; 0.001724138; 4441; 2438; -1; 7.227436; -100054.7; 619.0866; 1.558665
57; 0.001724138; 4442; 2439; -1; -3.032475; -87.67914; 846.4666; 0.3154474
57; 0.001724138; 4443; 2440; -1; -0.01033923; -0.4337558; 4.234166; 0.2637559
57; 0.001724138; 4444; 2441; -1; -9.671471; -36.77353; 271.0205; 0.2509928
58; 0.001694915; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
58; 0.001694915; 4445; 2056; 3833; 156.9526; -99851.64; 85.90369; 1.844326
58; 0.001694915; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
58; 0.001694915; 4446; 2056; 3800; 154.6396; -99853.4; 80.41339; 2.587123
58; 0.001694915; 4447; 2442; -1; 0.4631996; -5.051573; 55.14772; 0.344684
58; 0.001694915; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
58; 0.001694915; 4448; 976; 3383; 85.91679; 66.03352; 198.8327; 0.1804993
58; 0.001694915; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
58; 0.001694915; 4449; 976; 3662; 123.649; 105.5528; 180.9614; 0.1491058
58; 0.001694915; 4450; 2443; -1; 24.84223; 21.71026; 31.31969; 0.2884227
58; 0.001694915; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
58; 0.001694915; 4451; 1903; 3890; 43.17291; 36.95765; 62.15258; 0.1537409
58; 0.001694915; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
58; 0.001694915; 4452; 1903; 4026; 31.19308; 25.02103; 61.72045; 0.1141447
58; 0.001694915; 4453; 2444; -1; 0.8028595; -81.86735; 826.7021; 0.2612382
58; 0.001694915; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
58; 0.001694915; 4454; 1966; 3996; 16.8332; -99988.27; 50.96667; 1.794564
58; 0.001694915; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
58; 0.001694915; 4455; 1966; 3564; 32.71786; 29.24186; 34.76002; 0.2350898
58; 0.001694915; 4456; 2445; -1; -17.79519; -41.36237; 235.6718; 0.1699748
58; 0.001694915; 4457; 2446; -1; 6.749967; -56.75726; 635.0723; 0.1154511
58; 0.001694915; 4458; 2447; -1; 1.945612; -29.49033; 314.3594; 0.2603182
58; 0.001694915; 4459; 2448; -1; -0.2781401; -12.81325; 125.3511; 0.2620378
58; 0.001694915; 4460; 2449; -1; 1.164242; 0.2504558; 9.137857; 0.2673077
58; 0.001694915; 4461; 2450; -1; 1.409469; -47.41406; 488.2353; 0.2933691
59; 0.001666667; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
59; 0.001666667; 4462; 2056; 3833; 153.8949; 145.3368; 85.58006; 0.05833631
59; 0.001666667; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
59; 0.001666667; 4463; 2056; 3800; 132.1447; 124.087; 80.57755; 0.1462504
59; 0.001666667; 4464; 2451; -1; -0.3363486; -32.08276; 317.4641; 0.2754375
59; 0.001666667; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
59; 0.001666667; 4465; 976; 3383; 91.51837; 72.81161; 187.0676; 0.07797901
59; 0.001666667; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
59; 0.001666667; 4466; 976; 3662; 119.9467; 100.6581; 192.8862; 0.2356307
59; 0.001666667; 4467; 2452; -1; 18.76706; -99982.48; 12.47566; 1.903808
59; 0.001666667; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
59; 0.001666667; 4468; 1903; 3890; 51.37109; 44.80998; 65.61108; 0.07734297
59; 0.001666667; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
59; 0.001666667; 4469; 1903; 4026; -37.9782; -100044.3; 63.14589; 1.969938
59; 0.001666667; 4470; 2453; -1; 3.715702; -54.09782; 578.1352; 0.2675955
59; 0.001666667; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
59; 0.001666667; 4471; 1966; 3996; 25.41558; -99980.22; 56.31055; 1.709463
59; 0.001666667; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
59; 0.001666667; 4472; 1966; 3564; 6.666358; -99997.56; 42.32112; 1.743418
59; 0.001666667; 4473; 2454; -1; 0.9812474; 0.6138213; 3.674261; 0.2640144
59; 0.001666667; 4474; 2455; -1; -0.1171744; -44.32499; 442.0781; 0.2701036
59; 0.001666667; 4475; 2456; -1; -8.571129; -100027.5; 189.5375; 1.901304
59; 0.001666667; 4476; 2457; -1; -1.318801; -65.8905; 645.7169; 0.271311
59; 0.001666667; 4477; 2458; -1; 2.486567; 2.000394; 4.861724; 0.2636067
59; 0.001666667; 4478; 2459; -1; 1.242775; -72.47154; 737.1431; 0.2622527
60; 0.001639344; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
60; 0.001639344; 4479; 2056; 3833; 116.1865; 107.9137; 82.72743; 0.1011322
60; 0.001639344; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
60; 0.001639344; 4480; 2056; 3800; 136.6794; 128.1815; 84.97897; 0.04974761
60; 0.001639344; 4481; 2460; -1; 9.876987; -55.90837; 657.8536; 0.3109972
60; 0.001639344; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
60; 0.001639344; 4482; 976; 3383; 85.99359; 67.94532; 180.4827; 0.11607
60; 0.001639344; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
60; 0.001639344; 4483; 976; 3662; 105.5784; 87.02581; 185.5258; 0.06778853
60; 0.001639344; 4484; 2461; -1; 12.60473; -100014; 266.2285; 1.711584
60; 0.001639344; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
60; 0.001639344; 4485; 1903; 3890; 63.55801; -99942.22; 57.80252; 1.117822
60; 0.001639344; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
60; 0.001639344; 4486; 1903; 4026; 68.62102; -99937.38; 60.01544; 1.721075
60; 0.001639344; 4487; 2462; -1; 0.1985629; 0.03808974; 1.604732; 0.2717347
60; 0.001639344; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
60; 0.001639344; 4488; 1966; 3996; 31.61836; 26.56686; 50.51507; 0.2697191
60; 0.001639344; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
60; 0.001639344; 4489; 1966; 3564; 18.89988; -99985.09; 39.84747; 1.742369
60; 0.001639344; 4490; 2463; -1; 0.7975839; -33.55907; 343.5665; 0.2779055
60; 0.001639344; 4491; 2464; -1; -84.54376; -101.104; 165.6019; 0.1078756
60; 0.001639344; 4492; 2465; -1; 0.4885835; -39.40467; 398.9326; 0.275929
60; 0.001639344; 4493; 2466; -1; 0.8585373; -64.07678; 649.3531; 0.2428328
60; 0.001639344; 4494; 2467; -1; -80.30186; -137.313; 570.1118; 0.09132113
60; 0.001639344; 4495; 2468; -1; 2.365756; -32.8282; 351.9396; 0.0119197
61; 0.001612903; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
61; 0.001612903; 4496; 2056; 3833; 136.5487; 128.4538; 80.94967; 0.0641568
61; 0.001612903; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
61; 0.001612903; 4497; 2056; 3800; 132.5339; 124.3909; 81.43066; 0.1209254
61; 0.001612903; 4498; 2469; -1; -28.123; -72.56284; 444.3984; 0.1841822
61; 0.001612903; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
61; 0.001612903; 4499; 976; 3383; 100.1676; 80.6191; 195.4853; 0.08534181
61; 0.001612903; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
61; 0.001612903; 4500; 976; 3662; 108.9588; 89.40662; 195.5218; 0.1717
61; 0.001612903; 4501; 2470; -1; 39.86011; -99994.63; 344.8195; 1.809458
61; 0.001612903; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
61; 0.001612903; 4502; 1903; 3890; 68.25575; -99937.81; 60.6667; 1.214061
61; 0.001612903; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
61; 0.001612903; 4503; 1903; 4026; 54.34357; 48.21965; 61.23919; 0.3929538
61; 0.001612903; 4504; 2471; -1; -8.745513; -25.95453; 172.0902; 0.08918906
61; 0.001612903; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
61; 0.001612903; 4505; 1966; 3996; 10.75289; 7.387827; 33.65065; 0.2668802
61; 0.001612903; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
61; 0.001612903; 4506; 1966; 3564; 18.97393; -99985.59; 45.58345; 4.347893
61; 0.001612903; 4507; 2472; -1; 1.760326; -20.80014; 225.6046; 0.2615305
61; 0.001612903; 4508; 2473; -1; 2.500792; -162.0483; 1645.491; 0.2063455
61; 0.001612903; 4509; 2474; -1; 4.668519; -100024.8; 294.9459; 1.854959
61; 0.001612903; 4510; 2475; -1; 7.699018; -33.44017; 411.3919; 0.2150029
61; 0.001612903; 4511; 2476; -1; -0.5283785; -0.9445378; 4.161592; 0.2607918
61; 0.001612903; 4512; 2477; -1; 21.26501; -100027.2; 484.5381; 1.786054
62; 0.001587302; 3833; 2056; 3800; 179.9917; 171.5495; 84.42177; 0.4713889
62; 0.001587302; 4513; 2056; 3833; 144.0062; 135.8269; 81.79282; 0.1137771
62; 0.001587302; 3800; 2056; 3724; 175.1908; 166.5918; 85.99039; 0.05149259
62; 0.001587302; 4514; 2056; 3800; 101.7062; 93.5798; 81.2635; 0.4307493
62; 0.001587302; 4515; 2478; -1; 1.116802; -11.17581; 122.9261; 0.267043
62; 0.001587302; 3383; 976; 2886; 127.741; 109.6825; 180.5844; 0.1478189
62; 0.001587302; 4516; 976; 3383; 115.0838; 95.84592; 192.3784; 0.07391953
62; 0.001587302; 3662; 976; 3383; 126.3668; 108.8733; 174.935; 0.4816708
62; 0.001587302; 4517; 976; 3662; 97.6328; 77.38103; 202.5176; 0.433385
62; 0.001587302; 4518; 2479; -1; 0.8791011; -1.580838; 24.59939; 0.2702672
62; 0.001587302; 3890; 1903; 3666; 87.29326; 80.93127; 63.61988; 0.3024051
62; 0.001587302; 4519; 1903; 3890; 53.55935; 47.34208; 62.17272; 0.1823407
62; 0.001587302; 4026; 1903; 3890; 79.13905; 73.17563; 59.63419; 0.379129
62; 0.001587302; 4520; 1903; 4026; 18.94716; 12.82989; 61.17274; 0.3403206
62; 0.001587302; 4521; 2480; -1; -1.330676; -53.39331; 520.6263; 0.2430273
62; 0.001587302; 3996; 1966; 3792; 52.48184; 48.86756; 36.14282; 0.1683304
62; 0.001587302; 4522; 1966; 3996; 38.87685; -99965.09; 39.74186; 1.662069
62; 0.001587302; 3564; 1966; 3556; 47.49798; 43.99221; 35.05768; 0.5931615
62; 0.001587302; 4523; 1966; 3564; 18.87338; 15.80553; 30.67854; 0.265147
62; 0.001587302; 4524; 2481; -1; 12.50308; -32.82056; 453.2363; 0.3793314
62; 0.001587302; 4525; 2482; -1; -0.4699782; -0.8146446; 3.446665; 0.2657707
62; 0.001587302; 4526; 2483; -1; 2.393935; -57.24272; 596.3665; 0.8520903
62; 0.001587302; 4527; 2484; -1; 0.1464048; -1.289335; 14.3574; 0.2626432
