Generation; Variation; Genome; Species; Parent; Score; Fitness; Power; Angle
50; 0.001960784; 2605; 1440; -1; -0.8068445; -0.8068445; 1092.26; 0.3474844
50; 0.001960784; 2606; 1441; -1; 0.9338138; 0.9338138; 199.7711; 0.266051
50; 0.001960784; 2607; 1442; -1; 5.655531; 5.655531; 709.6752; 0.2492402
50; 0.001960784; 2608; 1443; -1; 25.55685; 25.55685; 668.7945; 0.1625814
50; 0.001960784; 2609; 1444; -1; -22.14651; -100022.1; 48.8806; 1.90199
51; 0.001923077; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
51; 0.001923077; 2610; 1094; 2440; 96.92958; 96.92958; 521.7263; 0.4056511
51; 0.001923077; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
51; 0.001923077; 2611; 1094; 2168; 63.35419; -99936.65; 523.5393; 1.843063
51; 0.001923077; 2612; 1445; -1; -4.687647; -4.687647; 100.586; 0.02241759
51; 0.001923077; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
51; 0.001923077; 2613; 976; 2052; 116.8725; 116.8725; 178.2635; 0.1852075
51; 0.001923077; 2597; 976; 2477; 118.3992; 118.3992; 186.58; 0.01432277
51; 0.001923077; 2614; 976; 2597; 108.2806; 108.2806; 192.44; 0.2212016
51; 0.001923077; 2615; 1446; -1; -13.30022; -13.30022; 669.6769; 0.2472686
51; 0.001923077; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
51; 0.001923077; 2616; 1345; 2534; 54.76715; 54.76715; 195.606; 0.04225954
51; 0.001923077; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
51; 0.001923077; 2617; 1345; 2427; 39.94106; 39.94106; 263.0887; 0.4510203
51; 0.001923077; 2618; 1447; -1; -0.03073579; -0.03073579; 1.658717; 0.2598518
51; 0.001923077; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
51; 0.001923077; 2619; 978; 2142; 70.52714; -99929.48; 148.1866; 1.907282
51; 0.001923077; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
51; 0.001923077; 2620; 978; 2531; 2.559157; -99997.44; 111.0376; 1.664043
51; 0.001923077; 2621; 1448; -1; 1.655504; 1.655504; 537.4431; 0.2671685
51; 0.001923077; 2622; 1449; -1; 9.793248; 9.793248; 496.1841; 0.1435298
51; 0.001923077; 2623; 1450; -1; 2.552536; 2.552536; 434.7699; 0.2620794
51; 0.001923077; 2624; 1451; -1; -2.429577; -2.429577; 595.2775; 0.1750878
51; 0.001923077; 2625; 1452; -1; 1.347138; 1.347138; 2.335575; 0.2768499
51; 0.001923077; 2626; 1453; -1; -0.2105518; -0.2105518; 4.470391; 0.2615023
52; 0.001886792; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
52; 0.001886792; 2627; 1094; 2440; 134.0682; 134.0682; 550.2849; 0.7859234
52; 0.001886792; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
52; 0.001886792; 2628; 1094; 2168; 132.0099; 132.0099; 525.8985; 0.2002742
52; 0.001886792; 2629; 1454; -1; 1.208588; -99998.79; 146.4911; 1.816833
52; 0.001886792; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
52; 0.001886792; 2630; 976; 2052; 109.8401; 109.8401; 180.4465; 0.2695528
52; 0.001886792; 2597; 976; 2477; 118.3992; 118.3992; 186.58; 0.01432277
52; 0.001886792; 2631; 976; 2597; 111.1072; 111.1072; 190.7843; 0.004618256
52; 0.001886792; 2632; 1455; -1; -0.8385452; -0.8385452; 496.1675; 0.2780626
52; 0.001886792; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
52; 0.001886792; 2633; 1345; 2534; 11.17414; -99988.83; 188.9136; 1.66866
52; 0.001886792; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
52; 0.001886792; 2634; 1345; 2427; 64.04154; 64.04154; 238.3236; 0.1927146
52; 0.001886792; 2635; 1456; -1; -0.3974769; -0.3974769; 89.33869; 0.2685726
52; 0.001886792; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
52; 0.001886792; 2636; 978; 2142; 1.446643; -99998.55; 144.0569; 1.843805
52; 0.001886792; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
52; 0.001886792; 2637; 978; 2531; -0.7323555; -100000.7; 144.7633; 1.857627
52; 0.001886792; 2638; 1457; -1; -6.737144; -6.737144; 350.6786; 0.1284803
52; 0.001886792; 2639; 1458; -1; 0.7118645; 0.7118645; 304.7133; 0.265072
52; 0.001886792; 2640; 1459; -1; -1.34302; -1.34302; 2.175411; 0.26409
52; 0.001886792; 2641; 1460; -1; 0.7909114; 0.7909114; 438.3802; 0.2653883
52; 0.001886792; 2642; 1461; -1; 0.3398711; 0.3398711; 166.343; 0.2654305
52; 0.001886792; 2643; 1462; -1; -13.46691; -100013.5; 194.3182; 1.841373
53; 0.001851852; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
53; 0.001851852; 2644; 1094; 2440; 92.11562; 92.11562; 542.2056; 0.08524718
53; 0.001851852; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
53; 0.001851852; 2645; 1094; 2168; 134.7391; -99865.26; 508.9727; 4.556614
53; 0.001851852; 2646; 1463; -1; -7.066734; -100007.1; 101.4549; 1.994283
53; 0.001851852; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
53; 0.001851852; 2647; 976; 2052; 115.6252; 115.6252; 182.0059; 0.08852895
53; 0.001851852; 2597; 976; 2477; 118.3992; 118.3992; 186.58; 0.01432277
53; 0.001851852; 2648; 976; 2597; 115.8971; 115.8971; 188.5043; 0.410709
53; 0.001851852; 2649; 1464; -1; 9.722823; 9.722823; 116.0199; 0.1793071
53; 0.001851852; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
53; 0.001851852; 2650; 1345; 2534; -4.743587; -100004.7; 198.959; 1.817533
53; 0.001851852; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
53; 0.001851852; 2651; 1345; 2427; 66.63522; 66.63522; 230.3588; 0.3853763
53; 0.001851852; 2652; 1465; -1; 35.03256; 35.03256; 209.9707; 0.2691481
53; 0.001851852; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
53; 0.001851852; 2653; 978; 2142; 54.67973; 54.67973; 109.6183; 0.2020471
53; 0.001851852; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
53; 0.001851852; 2654; 978; 2531; 54.19122; -99945.81; 122.7816; 2.160715
53; 0.001851852; 2655; 1466; -1; -0.1709002; -0.1709002; 5.532808; 0.2616781
53; 0.001851852; 2656; 1467; -1; 23.035; 23.035; 583.812; 0.1930905
53; 0.001851852; 2657; 1468; -1; 1.132256; 1.132256; 6.163468; 0.2750581
53; 0.001851852; 2658; 1469; -1; -24.00668; -24.00668; 404.701; 0.1145565
53; 0.001851852; 2659; 1470; -1; 19.85997; -99980.14; 171.0533; 1.661197
53; 0.001851852; 2660; 1471; -1; -34.38225; -34.38225; 49.52848; 0.2258224
54; 0.001818182; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
54; 0.001818182; 2661; 1094; 2440; 39.65411; -99960.34; 540.1151; 1.932764
54; 0.001818182; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
54; 0.001818182; 2662; 1094; 2168; 140.1177; 140.1177; 518.1224; 0.1578063
54; 0.001818182; 2663; 1472; -1; 12.52581; 12.52581; 343.7057; 0.5153649
54; 0.001818182; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
54; 0.001818182; 2664; 976; 2052; 91.0603; 91.0603; 210.8579; 0.1166435
54; 0.001818182; 2597; 976; 2477; 118.3992; 118.3992; 186.58; 0.01432277
54; 0.001818182; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
54; 0.001818182; 2666; 1473; -1; -0.1845649; -0.1845649; 14.3456; 0.267845
54; 0.001818182; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
54; 0.001818182; 2667; 1345; 2534; 43.73956; 43.73956; 257.4976; 0.1216349
54; 0.001818182; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
54; 0.001818182; 2668; 1345; 2427; 58.50958; 58.50958; 230.5304; 0.0627306
54; 0.001818182; 2669; 1474; -1; -1.396978; -1.396978; 634.0611; 0.2822767
54; 0.001818182; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
54; 0.001818182; 2670; 978; 2142; 2.068476; -99997.93; 127.3183; 1.814001
54; 0.001818182; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
54; 0.001818182; 2671; 978; 2531; 58.61864; 58.61864; 141.0386; 0.4188472
54; 0.001818182; 2672; 1475; -1; 0.7438071; 0.7438071; 172.757; 0.2655589
54; 0.001818182; 2673; 1476; -1; -0.3619773; -0.3619773; 64.08966; 0.2681214
54; 0.001818182; 2674; 1477; -1; 3.059214; 3.059214; 22.60207; 0.2632371
54; 0.001818182; 2675; 1478; -1; 21.15083; -99978.85; 1014.334; 1.805893
54; 0.001818182; 2676; 1479; -1; 0.9245199; 0.9245199; 705.8701; 0.1134426
54; 0.001818182; 2677; 1480; -1; -86.49897; -86.49897; 64.83662; 0.169862
55; 0.001785714; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
55; 0.001785714; 2678; 1094; 2440; 76.26081; -99923.74; 537.9797; 4.509399
55; 0.001785714; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
55; 0.001785714; 2679; 1094; 2168; 118.2746; 118.2746; 517.9648; 0.07098746
55; 0.001785714; 2680; 1481; -1; 2.023177; 2.023177; 3.287614; 0.2686998
55; 0.001785714; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
55; 0.001785714; 2681; 976; 2052; 107.5536; 107.5536; 188.4002; 0.05879213
55; 0.001785714; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
55; 0.001785714; 2682; 976; 2665; 103.1097; 103.1097; 183.1854; 0.05820262
55; 0.001785714; 2683; 1482; -1; -1.078433; -1.078433; 992.293; 0.2666982
55; 0.001785714; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
55; 0.001785714; 2684; 1345; 2534; 63.3455; 63.3455; 225.4537; 0.07757465
55; 0.001785714; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
55; 0.001785714; 2685; 1345; 2427; 68.56292; 68.56292; 245.3579; 0.03683878
55; 0.001785714; 2686; 1483; -1; 0.1799957; 0.1799957; 2.022051; 0.2651645
55; 0.001785714; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
55; 0.001785714; 2687; 978; 2142; -17.53967; -100017.5; 140.0222; 1.942164
55; 0.001785714; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
55; 0.001785714; 2688; 978; 2531; -18.70502; -100018.7; 130.4215; 1.960622
55; 0.001785714; 2689; 1484; -1; -1.644908; -1.644908; 268.2509; 0.2655563
55; 0.001785714; 2690; 1485; -1; 0.1286993; 0.1286993; 173.1751; 0.2611761
55; 0.001785714; 2691; 1486; -1; 0.3548886; 0.3548886; 49.08447; 0.2661377
55; 0.001785714; 2692; 1487; -1; -32.45977; -100032.5; 259.8737; 1.666105
55; 0.001785714; 2693; 1488; -1; 16.37523; 16.37523; 158.3981; 0.3239086
55; 0.001785714; 2694; 1489; -1; -0.6471494; -0.6471494; 471.8291; 0.0401344
56; 0.001754386; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
56; 0.001754386; 2695; 1094; 2440; 140.8262; 140.8262; 548.2009; 0.1056576
56; 0.001754386; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
56; 0.001754386; 2696; 1094; 2168; 94.79617; 94.79617; 539.5938; 0.1956621
56; 0.001754386; 2697; 1490; -1; -5.025817; -100005; 574.7946; 1.697555
56; 0.001754386; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
56; 0.001754386; 2698; 976; 2052; 109.7551; 109.7551; 177.7484; 0.2143538
56; 0.001754386; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
56; 0.001754386; 2699; 976; 2665; 109.8018; 109.8018; 185.8706; 0.1711817
56; 0.001754386; 2700; 1491; -1; 1.657779; 1.657779; 306.5301; 0.2607424
56; 0.001754386; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
56; 0.001754386; 2701; 1345; 2534; 2.242681; -99997.76; 192.5482; 1.968541
56; 0.001754386; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
56; 0.001754386; 2702; 1345; 2427; 51.06805; 51.06805; 186.6611; 0.1039015
56; 0.001754386; 2703; 1492; -1; -2.192992; -2.192992; 600.1781; 0.2696062
56; 0.001754386; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
56; 0.001754386; 2704; 978; 2142; 37.68871; 37.68871; 132.623; 0.03539949
56; 0.001754386; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
56; 0.001754386; 2705; 978; 2531; 78.73404; -99921.27; 128.6645; 1.656705
56; 0.001754386; 2706; 1493; -1; 25.7511; -99974.25; 6.59341; 2.045805
56; 0.001754386; 2707; 1494; -1; -5.699751; -5.699751; 299.0965; 0.4142198
56; 0.001754386; 2708; 1495; -1; -11.0103; -100011; 423.8936; 1.797514
56; 0.001754386; 2709; 1496; -1; -9.73333; -9.73333; 923.3439; 0.2159845
56; 0.001754386; 2710; 1497; -1; 32.51068; 32.51068; 93.90693; 0.1146723
56; 0.001754386; 2711; 1498; -1; -10.0641; -100010.1; 420.4328; 1.539924
57; 0.001724138; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
57; 0.001724138; 2712; 1094; 2440; 70.79611; -99929.2; 547.5679; 2.042979
57; 0.001724138; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
57; 0.001724138; 2713; 1094; 2168; 80.37439; 80.37439; 548.4113; 0.4374449
57; 0.001724138; 2714; 1499; -1; 24.19339; 24.19339; 252.3836; 0.1325144
57; 0.001724138; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
57; 0.001724138; 2715; 976; 2052; 113.1559; 113.1559; 188.4566; 0.04253485
57; 0.001724138; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
57; 0.001724138; 2716; 976; 2665; 110.9348; 110.9348; 194.0141; 0.1072839
57; 0.001724138; 2717; 1500; -1; 14.60369; -99985.4; 18.84464; 2.003338
57; 0.001724138; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
57; 0.001724138; 2718; 1345; 2534; 13.72336; -99986.27; 212.2991; 1.7436
57; 0.001724138; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
57; 0.001724138; 2719; 1345; 2427; 71.23413; 71.23413; 259.6076; 0.2252263
57; 0.001724138; 2720; 1501; -1; -1.085482; -1.085482; 396.9408; 0.2689736
57; 0.001724138; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
57; 0.001724138; 2721; 978; 2142; 0.3294598; -99999.67; 117.5675; 1.9976
57; 0.001724138; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
57; 0.001724138; 2722; 978; 2531; -19.05593; -100019.1; 135.7281; 1.958554
57; 0.001724138; 2723; 1502; -1; 4.739921; 4.739921; 822.7921; 0.2475139
57; 0.001724138; 2724; 1503; -1; -14.52381; -14.52381; 968.3387; 0.13224
57; 0.001724138; 2725; 1504; -1; 6.84837; 6.84837; 20.95154; 0.2638224
57; 0.001724138; 2726; 1505; -1; -12.75116; -100012.8; 388.7859; 1.847193
57; 0.001724138; 2727; 1506; -1; -0.2178496; -0.2178496; 4.013829; 0.2767422
57; 0.001724138; 2728; 1507; -1; -3.546703; -3.546703; 437.9168; 0.1763044
58; 0.001694915; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
58; 0.001694915; 2729; 1094; 2440; 129.4528; 129.4528; 549.058; 0.3405202
58; 0.001694915; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
58; 0.001694915; 2730; 1094; 2168; 123.393; 123.393; 538.5556; 0.01200058
58; 0.001694915; 2731; 1508; -1; 1.569789; 1.569789; 300.9964; 0.3069934
58; 0.001694915; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
58; 0.001694915; 2732; 976; 2052; 109.4109; 109.4109; 185.1286; 0.1216634
58; 0.001694915; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
58; 0.001694915; 2733; 976; 2665; 110.5383; 110.5383; 186.7377; 0.2991305
58; 0.001694915; 2734; 1509; -1; 0.486473; 0.486473; 18.6468; 0.2850849
58; 0.001694915; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
58; 0.001694915; 2735; 1345; 2534; 34.13404; 34.13404; 271.2621; 0.08184059
58; 0.001694915; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
58; 0.001694915; 2736; 1345; 2427; 43.99211; 43.99211; 208.6233; 0.09043827
58; 0.001694915; 2737; 1510; -1; -16.41727; -16.41727; 1404.95; 0.2901147
58; 0.001694915; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
58; 0.001694915; 2738; 978; 2142; 52.6991; -99947.3; 131.3063; 1.789361
58; 0.001694915; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
58; 0.001694915; 2739; 978; 2531; 8.029266; -99991.97; 107.5684; 1.946287
58; 0.001694915; 2740; 1511; -1; 8.829598; 8.829598; 335.4209; 0.216549
58; 0.001694915; 2741; 1512; -1; -5.786765; -5.786765; 762.7736; 0.02675553
58; 0.001694915; 2742; 1513; -1; -11.24175; -11.24175; 758.1473; 0.2759114
58; 0.001694915; 2743; 1514; -1; 0.5159706; 0.5159706; 1269.724; 0.2665075
58; 0.001694915; 2744; 1515; -1; 4.616156; 4.616156; 633.7788; 0.1964253
58; 0.001694915; 2745; 1516; -1; -1.389928; -1.389928; 57.68616; 0.2776003
59; 0.001666667; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
59; 0.001666667; 2746; 1094; 2440; 116.8398; 116.8398; 518.9479; 0.4647589
59; 0.001666667; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
59; 0.001666667; 2747; 1094; 2168; 110.5693; 110.5693; 543.8051; 0.01489931
59; 0.001666667; 2748; 1517; -1; 0.9974468; 0.9974468; 894.722; 0.2568563
59; 0.001666667; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
59; 0.001666667; 2749; 976; 2052; 93.83945; 93.83945; 171.8262; 0.1393579
59; 0.001666667; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
59; 0.001666667; 2750; 976; 2665; 105.2623; 105.2623; 182.9594; 0.3309456
59; 0.001666667; 2751; 1518; -1; 4.069798; 4.069798; 199.0116; 0.2309534
59; 0.001666667; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
59; 0.001666667; 2752; 1345; 2534; 78.41138; 78.41138; 228.7046; 0.002218787
59; 0.001666667; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
59; 0.001666667; 2753; 1345; 2427; 49.17606; 49.17606; 258.4968; 0.06667288
59; 0.001666667; 2754; 1519; -1; -23.33013; -100023.3; 432.4649; 1.759096
59; 0.001666667; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
59; 0.001666667; 2755; 978; 2142; -8.034486; -100008; 125.355; 1.752677
59; 0.001666667; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
59; 0.001666667; 2756; 978; 2531; 56.95237; -99943.05; 96.70144; 1.856599
59; 0.001666667; 2757; 1520; -1; -7.17205; -7.17205; 359.8311; 0.2830528
59; 0.001666667; 2758; 1521; -1; 0.3172808; 0.3172808; 2.565186; 0.26052
59; 0.001666667; 2759; 1522; -1; -13.10355; -100013.1; 843.4949; 1.674623
59; 0.001666667; 2760; 1523; -1; 1.258528; 1.258528; 81.36832; 0.3522704
59; 0.001666667; 2761; 1524; -1; -8.855403; -8.855403; 67.86711; 0.2643244
59; 0.001666667; 2762; 1525; -1; 0.890672; 0.890672; 26.59701; 0.2585771
60; 0.001639344; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
60; 0.001639344; 2763; 1094; 2440; 17.46039; -99982.54; 526.7609; 1.910521
60; 0.001639344; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
60; 0.001639344; 2764; 1094; 2168; 72.60381; 72.60381; 536.951; 0.6012017
60; 0.001639344; 2765; 1526; -1; 0.4615498; 0.4615498; 6.676906; 0.266118
60; 0.001639344; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
60; 0.001639344; 2766; 976; 2052; 103.7841; 103.7841; 171.1153; 0.214251
60; 0.001639344; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
60; 0.001639344; 2767; 976; 2665; 109.1055; 109.1055; 197.5894; 0.3462793
60; 0.001639344; 2768; 1527; -1; -1.157899; -1.157899; 3.19195; 0.2701335
60; 0.001639344; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
60; 0.001639344; 2769; 1345; 2534; 48.05217; -99951.95; 223.7422; 1.359211
60; 0.001639344; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
60; 0.001639344; 2770; 1345; 2427; 73.33377; 73.33377; 235.5754; 0.1574923
60; 0.001639344; 2771; 1528; -1; 1.941191; 1.941191; 45.13059; 0.2659412
60; 0.001639344; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
60; 0.001639344; 2772; 978; 2142; 32.84784; -99967.15; 141.2907; 1.994212
60; 0.001639344; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
60; 0.001639344; 2773; 978; 2531; 71.5668; -99928.43; 121.5715; 1.88807
60; 0.001639344; 2774; 1529; -1; -0.004745245; -0.004745245; 6.59082; 0.2640066
60; 0.001639344; 2775; 1530; -1; 1.528345; 1.528345; 217.5779; 0.2736593
60; 0.001639344; 2776; 1531; -1; 1.218804; 1.218804; 602.5687; 0.2953309
60; 0.001639344; 2777; 1532; -1; -10.70314; -10.70314; 127.1604; 0.6636515
60; 0.001639344; 2778; 1533; -1; 2.031464; 2.031464; 182.1778; 0.2624849
60; 0.001639344; 2779; 1534; -1; -1.370483; -1.370483; 366.6611; 0.2272727
61; 0.001612903; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
61; 0.001612903; 2780; 1094; 2440; 96.49023; 96.49023; 524.2537; 0.07417274
61; 0.001612903; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
61; 0.001612903; 2781; 1094; 2168; 120.2032; -99879.8; 547.7103; 3.986961
61; 0.001612903; 2782; 1535; -1; -0.5526671; -0.5526671; 162.7372; 0.2723777
61; 0.001612903; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
61; 0.001612903; 2783; 976; 2052; 103.5975; 103.5975; 197.5235; 0.1674999
61; 0.001612903; 2665; 976; 2597; 118.738; 118.738; 185.0045; 0.180721
61; 0.001612903; 2784; 976; 2665; 120.4697; 120.4697; 178.0327; 0.001893998
61; 0.001612903; 2785; 1536; -1; 0.9436176; 0.9436176; 1060.175; 0.2689461
61; 0.001612903; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
61; 0.001612903; 2786; 1345; 2534; 42.60218; 42.60218; 299.6271; 0.1637253
61; 0.001612903; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
61; 0.001612903; 2787; 1345; 2427; -21.25966; -100021.3; 232.9943; 1.824774
61; 0.001612903; 2788; 1537; -1; 4.591694; 4.591694; 29.60015; 0.2657022
61; 0.001612903; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
61; 0.001612903; 2789; 978; 2142; -13.67968; -100013.7; 140.101; 1.946691
61; 0.001612903; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
61; 0.001612903; 2790; 978; 2531; -1.08533; -100001.1; 131.0112; 1.790039
61; 0.001612903; 2791; 1538; -1; -0.5703488; -0.5703488; 4.718021; 0.263417
61; 0.001612903; 2792; 1539; -1; -11.8328; -11.8328; 568.411; 0.2533168
61; 0.001612903; 2793; 1540; -1; 4.857815; 4.857815; 3.499514; 0.2639878
61; 0.001612903; 2794; 1541; -1; 0.465567; 0.465567; 582.863; 0.2589239
61; 0.001612903; 2795; 1542; -1; -6.66421; -6.66421; 323.1174; 0.03275502
61; 0.001612903; 2796; 1543; -1; 13.79803; 13.79803; 508.9898; 0.1480177
62; 0.001587302; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
62; 0.001587302; 2797; 1094; 2440; 115.9154; 115.9154; 535.6744; 0.1524692
62; 0.001587302; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
62; 0.001587302; 2798; 1094; 2168; 121.2318; 121.2318; 545.2927; 0.14748
62; 0.001587302; 2799; 1544; -1; 12.70398; -99987.3; 166.4146; 1.887075
62; 0.001587302; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
62; 0.001587302; 2800; 976; 2052; 108.4088; 108.4088; 191.1335; 0.06949051
62; 0.001587302; 2784; 976; 2665; 120.4697; 120.4697; 178.0327; 0.001893998
62; 0.001587302; 2801; 976; 2784; 95.15894; 95.15894; 184.059; 0.2815447
62; 0.001587302; 2802; 1545; -1; 0.02283084; 0.02283084; 1.045111; 0.2696574
62; 0.001587302; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
62; 0.001587302; 2803; 1345; 2534; 68.16814; 68.16814; 291.9275; 0.2370009
62; 0.001587302; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
62; 0.001587302; 2804; 1345; 2427; -3.153262; -100003.2; 219.978; 1.848645
62; 0.001587302; 2805; 1546; -1; 0.1680266; 0.1680266; 3.981334; 0.2748518
62; 0.001587302; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
62; 0.001587302; 2806; 978; 2142; -13.63725; -100013.6; 117.3377; 1.766871
62; 0.001587302; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
62; 0.001587302; 2807; 978; 2531; 65.01118; 65.01118; 123.0416; 0.4556953
62; 0.001587302; 2808; 1547; -1; -0.3309312; -0.3309312; 589.7646; 0.2741263
62; 0.001587302; 2809; 1548; -1; 72.83716; -99927.16; 478.1389; 1.694919
62; 0.001587302; 2810; 1549; -1; 0.9428831; 0.9428831; 579.6358; 0.3152478
62; 0.001587302; 2811; 1550; -1; -0.03095531; -0.03095531; 366.4883; 0.2787504
62; 0.001587302; 2812; 1551; -1; 7.891266; 7.891266; 360.3294; 0.1295986
62; 0.001587302; 2813; 1552; -1; 13.23583; -99986.77; 77.2554; 2.168829
63; 0.0015625; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
63; 0.0015625; 2814; 1094; 2440; 114.2853; -99885.71; 528.4813; 2.151507
63; 0.0015625; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
63; 0.0015625; 2815; 1094; 2168; 119.6705; 119.6705; 536.2745; 0.2971496
