Variation; Generation; Genome; Parent; Score
0.0001;611;14697; 12687; 55.9753
0.0001;611;11644; 10310; 55.97705
0.0001;611;11613; 11461; 55.9806
0.0001;612;16389; 13535; 55.85117
0.0001;612;16390; 14213; 55.84468
0.0001;612;16391; 9238; 55.85775
0.0001;612;16392; 11186; 55.85636
0.0001;612;16393; 16128; 52.94976
0.0001;612;16394; 15894; 55.83435
0.0001;612;16395; 11461; 53.04613
0.0001;612;16396; 13490; 55.9438
0.0001;612;16397; 14777; 51.86636
0.0001;612;16398; 16009; 47.39371
0.0001;612;16399; 12647; 52.36681
0.0001;612;16400; 15871; 55.73119
0.0001;612;16401; 16371; 55.88251
0.0001;612;16402; 12265; 52.35997
0.0001;612;16403; 14408; 55.85495
0.0001;612;16404; 13764; 55.86998
0.0001;612;16405; 15407; 55.86459
0.0001;612;16406; 12827; 55.71227
0.0001;612;16407; 11904; 55.85747
0.0001;612;16408; 15113; 55.79242
0.0001;612;16409; 13828; 55.86114
0.0001;612;16410; 13708; 53.12847
0.0001;612;16411; 14697; 55.8403
0.0001;612;16412; 11644; 51.84273
0.0001;612;16413; 11613; 55.85626
0.0001;612;13535; 12827; 55.96414
0.0001;612;14213; 11613; 55.96432
0.0001;612;9238; 9062; 55.96449
0.0001;612;11186; 10971; 55.96495
0.0001;612;16128; 14408; 55.96547
0.0001;612;15894; 14213; 55.96577
0.0001;612;11461; 9062; 55.96616
0.0001;612;13490; 11470; 55.96655
0.0001;612;14777; 13490; 55.96734
0.0001;612;16009; 13828; 55.96751
0.0001;612;12647; 11470; 55.96755
0.0001;612;15871; 9238; 55.968
0.0001;612;16371; 11461; 55.96832
0.0001;612;12265; 12212; 55.96873
0.0001;612;14408; 12827; 55.96885
0.0001;612;13764; 12501; 55.96923
0.0001;612;15407; 11904; 55.96945
0.0001;612;12827; 10971; 55.9702
0.0001;612;11904; 10312; 55.97147
0.0001;612;15113; 11613; 55.97318
0.0001;612;13828; 11186; 55.97328
0.0001;612;13708; 12647; 55.97342
0.0001;612;14697; 12687; 55.9753
0.0001;612;11644; 10310; 55.97705
0.0001;612;11613; 11461; 55.9806
0.0001;613;16414; 13535; 55.93373
0.0001;613;16415; 14213; 55.97468
0.0001;613;16416; 9238; 55.87955
0.0001;613;16417; 11186; 55.64406
0.0001;613;16418; 16128; 52.84976
0.0001;613;16419; 15894; 55.93033
0.0001;613;16420; 11461; 53.09887
0.0001;613;16421; 13490; 53.1568
0.0001;613;16422; 14777; 51.83366
0.0001;613;16423; 16009; 53.11538
0.0001;613;16424; 12647; 55.74603
0.0001;613;16425; 15871; 55.79796
0.0001;613;16426; 16371; 55.85001
0.0001;613;16427; 12265; 55.93428
0.0001;613;16428; 14408; 55.88455
0.0001;613;16429; 13764; 53.11796
0.0001;613;16430; 15407; 55.96045
0.0001;613;16431; 12827; 55.89684
0.0001;613;16432; 11904; 55.85624
0.0001;613;16433; 15113; 55.94954
0.0001;613;16434; 13828; 55.74215
0.0001;613;16435; 13708; 55.86579
0.0001;613;16436; 14697; 55.84556
0.0001;613;16437; 11644; 51.53926
0.0001;613;16438; 11613; 55.89828
0.0001;613;13535; 12827; 55.96414
0.0001;613;14213; 11613; 55.96432
0.0001;613;9238; 9062; 55.96449
0.0001;613;11186; 10971; 55.96495
0.0001;613;16128; 14408; 55.96547
0.0001;613;15894; 14213; 55.96577
0.0001;613;11461; 9062; 55.96616
0.0001;613;13490; 11470; 55.96655
0.0001;613;14777; 13490; 55.96734
0.0001;613;16009; 13828; 55.96751
0.0001;613;12647; 11470; 55.96755
0.0001;613;15871; 9238; 55.968
0.0001;613;16371; 11461; 55.96832
0.0001;613;12265; 12212; 55.96873
0.0001;613;14408; 12827; 55.96885
0.0001;613;13764; 12501; 55.96923
0.0001;613;15407; 11904; 55.96945
0.0001;613;12827; 10971; 55.9702
0.0001;613;11904; 10312; 55.97147
0.0001;613;15113; 11613; 55.97318
0.0001;613;13828; 11186; 55.97328
0.0001;613;13708; 12647; 55.97342
0.0001;613;14697; 12687; 55.9753
0.0001;613;11644; 10310; 55.97705
0.0001;613;11613; 11461; 55.9806
0.0001;614;16439; 14213; 55.84278
0.0001;614;16440; 9238; 55.88741
0.0001;614;16441; 11186; 55.96529
0.0001;614;16442; 16128; 55.8522
0.0001;614;16443; 15894; 55.8887
0.0001;614;16444; 11461; 55.87716
0.0001;614;16445; 13490; 52.96048
0.0001;614;16446; 14777; 52.95752
0.0001;614;16447; 16009; 55.88751
0.0001;614;16448; 12647; 52.35986
0.0001;614;16449; 15871; 55.82133
0.0001;614;16450; 16371; 55.87343
0.0001;614;16451; 12265; 55.78824
0.0001;614;16452; 14408; 55.85047
0.0001;614;16453; 13764; 52.89151
0.0001;614;16454; 15407; 55.86345
0.0001;614;16455; 12827; 55.87022
0.0001;614;16456; 11904; 55.79962
0.0001;614;16457; 15113; 55.94238
0.0001;614;16458; 13828; 55.89026
0.0001;614;16459; 13708; 55.72541
0.0001;614;16460; 16415; 53.14256
0.0001;614;16461; 14697; 53.20827
0.0001;614;16462; 11644; 55.76069
0.0001;614;16463; 11613; 55.93845
0.0001;614;14213; 11613; 55.96432
0.0001;614;9238; 9062; 55.96449
0.0001;614;11186; 10971; 55.96495
0.0001;614;16128; 14408; 55.96547
0.0001;614;15894; 14213; 55.96577
0.0001;614;11461; 9062; 55.96616
0.0001;614;13490; 11470; 55.96655
0.0001;614;14777; 13490; 55.96734
0.0001;614;16009; 13828; 55.96751
0.0001;614;12647; 11470; 55.96755
0.0001;614;15871; 9238; 55.968
0.0001;614;16371; 11461; 55.96832
0.0001;614;12265; 12212; 55.96873
0.0001;614;14408; 12827; 55.96885
0.0001;614;13764; 12501; 55.96923
0.0001;614;15407; 11904; 55.96945
0.0001;614;12827; 10971; 55.9702
0.0001;614;11904; 10312; 55.97147
0.0001;614;15113; 11613; 55.97318
0.0001;614;13828; 11186; 55.97328
0.0001;614;13708; 12647; 55.97342
0.0001;614;16415; 14213; 55.97468
0.0001;614;14697; 12687; 55.9753
0.0001;614;11644; 10310; 55.97705
0.0001;614;11613; 11461; 55.9806
0.0001;615;16464; 9238; 55.88014
0.0001;615;16465; 11186; 55.86564
0.0001;615;16466; 16441; 55.88566
0.0001;615;16467; 16128; 55.7373
0.0001;615;16468; 15894; 52.35735
0.0001;615;16469; 11461; 47.70123
0.0001;615;16470; 13490; 55.91337
0.0001;615;16471; 14777; 52.97747
0.0001;615;16472; 16009; 53.13821
0.0001;615;16473; 12647; 53.11149
0.0001;615;16474; 15871; 55.85948
0.0001;615;16475; 16371; 55.79642
0.0001;615;16476; 12265; 55.8394
0.0001;615;16477; 14408; 55.87225
0.0001;615;16478; 13764; 51.85169
0.0001;615;16479; 15407; 51.87684
0.0001;615;16480; 12827; 55.91051
0.0001;615;16481; 11904; 55.87512
0.0001;615;16482; 15113; 55.86232
0.0001;615;16483; 13828; 55.82055
0.0001;615;16484; 13708; 55.77738
0.0001;615;16485; 16415; 55.82906
0.0001;615;16486; 14697; 55.79475
0.0001;615;16487; 11644; 55.88384
0.0001;615;16488; 11613; 55.87546
0.0001;615;9238; 9062; 55.96449
0.0001;615;11186; 10971; 55.96495
0.0001;615;16441; 11186; 55.96529
0.0001;615;16128; 14408; 55.96547
0.0001;615;15894; 14213; 55.96577
0.0001;615;11461; 9062; 55.96616
0.0001;615;13490; 11470; 55.96655
0.0001;615;14777; 13490; 55.96734
0.0001;615;16009; 13828; 55.96751
0.0001;615;12647; 11470; 55.96755
0.0001;615;15871; 9238; 55.968
0.0001;615;16371; 11461; 55.96832
0.0001;615;12265; 12212; 55.96873
0.0001;615;14408; 12827; 55.96885
0.0001;615;13764; 12501; 55.96923
0.0001;615;15407; 11904; 55.96945
0.0001;615;12827; 10971; 55.9702
0.0001;615;11904; 10312; 55.97147
0.0001;615;15113; 11613; 55.97318
0.0001;615;13828; 11186; 55.97328
0.0001;615;13708; 12647; 55.97342
0.0001;615;16415; 14213; 55.97468
0.0001;615;14697; 12687; 55.9753
0.0001;615;11644; 10310; 55.97705
0.0001;615;11613; 11461; 55.9806
0.0001;616;16489; 9238; 55.83733
0.0001;616;16490; 11186; 55.8959
0.0001;616;16491; 16441; 55.81801
0.0001;616;16492; 16128; 52.35747
0.0001;616;16493; 15894; 55.87456
0.0001;616;16494; 11461; 52.32648
0.0001;616;16495; 13490; 55.6968
0.0001;616;16496; 14777; 53.02021
0.0001;616;16497; 16009; 51.53171
0.0001;616;16498; 12647; 55.95323
0.0001;616;16499; 15871; 55.93886
0.0001;616;16500; 16371; 55.77687
0.0001;616;16501; 12265; 53.19568
0.0001;616;16502; 14408; 55.81262
0.0001;616;16503; 13764; 55.8869
0.0001;616;16504; 15407; 55.83998
0.0001;616;16505; 12827; 55.80407
0.0001;616;16506; 11904; 55.86844
0.0001;616;16507; 15113; 55.96132
0.0001;616;16508; 13828; 55.85328
0.0001;616;16509; 13708; 52.35736
0.0001;616;16510; 16415; 55.955
0.0001;616;16511; 14697; 55.87379
0.0001;616;16512; 11644; 55.8738
0.0001;616;16513; 11613; 55.7789
0.0001;616;9238; 9062; 55.96449
0.0001;616;11186; 10971; 55.96495
0.0001;616;16441; 11186; 55.96529
0.0001;616;16128; 14408; 55.96547
0.0001;616;15894; 14213; 55.96577
0.0001;616;11461; 9062; 55.96616
0.0001;616;13490; 11470; 55.96655
0.0001;616;14777; 13490; 55.96734
0.0001;616;16009; 13828; 55.96751
0.0001;616;12647; 11470; 55.96755
0.0001;616;15871; 9238; 55.968
0.0001;616;16371; 11461; 55.96832
0.0001;616;12265; 12212; 55.96873
0.0001;616;14408; 12827; 55.96885
0.0001;616;13764; 12501; 55.96923
0.0001;616;15407; 11904; 55.96945
0.0001;616;12827; 10971; 55.9702
0.0001;616;11904; 10312; 55.97147
0.0001;616;15113; 11613; 55.97318
0.0001;616;13828; 11186; 55.97328
0.0001;616;13708; 12647; 55.97342
0.0001;616;16415; 14213; 55.97468
0.0001;616;14697; 12687; 55.9753
0.0001;616;11644; 10310; 55.97705
0.0001;616;11613; 11461; 55.9806
0.0001;617;16514; 9238; 55.69825
0.0001;617;16515; 11186; 55.85611
0.0001;617;16516; 16441; 51.86177
0.0001;617;16517; 16128; 55.77378
0.0001;617;16518; 15894; 53.082
0.0001;617;16519; 11461; 53.16702
0.0001;617;16520; 13490; 52.33015
0.0001;617;16521; 14777; 55.85814
0.0001;617;16522; 16009; 55.7557
0.0001;617;16523; 12647; 55.89221
0.0001;617;16524; 15871; 55.87337
0.0001;617;16525; 16371; 55.88316
0.0001;617;16526; 12265; 55.81633
0.0001;617;16527; 14408; 55.84777
0.0001;617;16528; 13764; 55.84269
0.0001;617;16529; 15407; 55.79486
0.0001;617;16530; 12827; 55.88527
0.0001;617;16531; 11904; 55.82637
0.0001;617;16532; 15113; 55.93857
0.0001;617;16533; 13828; 55.85938
0.0001;617;16534; 13708; 55.88146
0.0001;617;16535; 16415; 55.81543
0.0001;617;16536; 14697; 55.78481
0.0001;617;16537; 11644; 55.86392
0.0001;617;16538; 11613; 55.89837
0.0001;617;9238; 9062; 55.96449
0.0001;617;11186; 10971; 55.96495
0.0001;617;16441; 11186; 55.96529
0.0001;617;16128; 14408; 55.96547
0.0001;617;15894; 14213; 55.96577
0.0001;617;11461; 9062; 55.96616
0.0001;617;13490; 11470; 55.96655
0.0001;617;14777; 13490; 55.96734
0.0001;617;16009; 13828; 55.96751
0.0001;617;12647; 11470; 55.96755
0.0001;617;15871; 9238; 55.968
0.0001;617;16371; 11461; 55.96832
0.0001;617;12265; 12212; 55.96873
0.0001;617;14408; 12827; 55.96885
0.0001;617;13764; 12501; 55.96923
0.0001;617;15407; 11904; 55.96945
0.0001;617;12827; 10971; 55.9702
0.0001;617;11904; 10312; 55.97147
0.0001;617;15113; 11613; 55.97318
0.0001;617;13828; 11186; 55.97328
0.0001;617;13708; 12647; 55.97342
0.0001;617;16415; 14213; 55.97468
0.0001;617;14697; 12687; 55.9753
0.0001;617;11644; 10310; 55.97705
0.0001;617;11613; 11461; 55.9806
0.0001;618;16539; 9238; 55.86705
0.0001;618;16540; 11186; 53.15341
0.0001;618;16541; 16441; 55.86194
0.0001;618;16542; 16128; 55.89658
0.0001;618;16543; 15894; 55.88206
0.0001;618;16544; 11461; 55.88473
0.0001;618;16545; 13490; 52.96544
0.0001;618;16546; 14777; 55.84681
0.0001;618;16547; 16009; 53.00908
0.0001;618;16548; 12647; 55.90032
0.0001;618;16549; 15871; 55.83146
0.0001;618;16550; 16371; 55.94824
0.0001;618;16551; 12265; 55.87162
0.0001;618;16552; 14408; 55.88816
0.0001;618;16553; 13764; 55.84304
0.0001;618;16554; 15407; 55.85062
0.0001;618;16555; 12827; 55.84195
0.0001;618;16556; 11904; 51.91269
0.0001;618;16557; 15113; 55.88152
0.0001;618;16558; 13828; 55.71904
0.0001;618;16559; 13708; 55.86064
0.0001;618;16560; 16415; 55.94519
0.0001;618;16561; 14697; 52.97115
0.0001;618;16562; 11644; 55.82813
0.0001;618;16563; 11613; 55.68562
0.0001;618;9238; 9062; 55.96449
0.0001;618;11186; 10971; 55.96495
0.0001;618;16441; 11186; 55.96529
0.0001;618;16128; 14408; 55.96547
0.0001;618;15894; 14213; 55.96577
0.0001;618;11461; 9062; 55.96616
0.0001;618;13490; 11470; 55.96655
0.0001;618;14777; 13490; 55.96734
0.0001;618;16009; 13828; 55.96751
0.0001;618;12647; 11470; 55.96755
0.0001;618;15871; 9238; 55.968
0.0001;618;16371; 11461; 55.96832
0.0001;618;12265; 12212; 55.96873
0.0001;618;14408; 12827; 55.96885
0.0001;618;13764; 12501; 55.96923
0.0001;618;15407; 11904; 55.96945
0.0001;618;12827; 10971; 55.9702
0.0001;618;11904; 10312; 55.97147
0.0001;618;15113; 11613; 55.97318
0.0001;618;13828; 11186; 55.97328
0.0001;618;13708; 12647; 55.97342
0.0001;618;16415; 14213; 55.97468
0.0001;618;14697; 12687; 55.9753
0.0001;618;11644; 10310; 55.97705
0.0001;618;11613; 11461; 55.9806
0.0001;619;16564; 9238; 55.87795
0.0001;619;16565; 11186; 53.12959
0.0001;619;16566; 16441; 55.81547
0.0001;619;16567; 16128; 55.791
0.0001;619;16568; 15894; 55.88801
0.0001;619;16569; 11461; 55.9504
0.0001;619;16570; 13490; 55.84904
0.0001;619;16571; 14777; 55.86855
0.0001;619;16572; 16009; 55.83133
0.0001;619;16573; 12647; 53.04161
0.0001;619;16574; 15871; 52.36675
0.0001;619;16575; 16371; 55.72559
0.0001;619;16576; 12265; 55.86381
0.0001;619;16577; 14408; 55.81213
0.0001;619;16578; 13764; 53.11775
0.0001;619;16579; 15407; 55.7737
0.0001;619;16580; 12827; 55.8926
0.0001;619;16581; 11904; 55.82835
0.0001;619;16582; 15113; 55.8622
0.0001;619;16583; 13828; 51.42831
0.0001;619;16584; 13708; 55.73373
0.0001;619;16585; 16415; 55.81721
0.0001;619;16586; 14697; 55.83021
0.0001;619;16587; 11644; 55.87062
0.0001;619;16588; 11613; 55.76377
0.0001;619;9238; 9062; 55.96449
0.0001;619;11186; 10971; 55.96495
0.0001;619;16441; 11186; 55.96529
0.0001;619;16128; 14408; 55.96547
0.0001;619;15894; 14213; 55.96577
0.0001;619;11461; 9062; 55.96616
0.0001;619;13490; 11470; 55.96655
0.0001;619;14777; 13490; 55.96734
0.0001;619;16009; 13828; 55.96751
0.0001;619;12647; 11470; 55.96755
0.0001;619;15871; 9238; 55.968
0.0001;619;16371; 11461; 55.96832
0.0001;619;12265; 12212; 55.96873
0.0001;619;14408; 12827; 55.96885
0.0001;619;13764; 12501; 55.96923
0.0001;619;15407; 11904; 55.96945
0.0001;619;12827; 10971; 55.9702
0.0001;619;11904; 10312; 55.97147
0.0001;619;15113; 11613; 55.97318
0.0001;619;13828; 11186; 55.97328
0.0001;619;13708; 12647; 55.97342
0.0001;619;16415; 14213; 55.97468
0.0001;619;14697; 12687; 55.9753
0.0001;619;11644; 10310; 55.97705
0.0001;619;11613; 11461; 55.9806
0.0001;620;16589; 9238; 55.84831
0.0001;620;16590; 11186; 55.87362
0.0001;620;16591; 16441; 55.94933
0.0001;620;16592; 16128; 53.01854
0.0001;620;16593; 15894; 55.84097
0.0001;620;16594; 11461; 55.85893
0.0001;620;16595; 13490; 55.70033
0.0001;620;16596; 14777; 52.94799
0.0001;620;16597; 16009; 53.01803
0.0001;620;16598; 12647; 55.83387
0.0001;620;16599; 15871; 55.76805
0.0001;620;16600; 16371; 55.94415
0.0001;620;16601; 12265; 55.84205
0.0001;620;16602; 14408; 55.8452
0.0001;620;16603; 13764; 55.94703
0.0001;620;16604; 15407; 55.8676
0.0001;620;16605; 12827; 55.83925
0.0001;620;16606; 11904; 55.71378
0.0001;620;16607; 15113; 55.93634
0.0001;620;16608; 13828; 53.08951
0.0001;620;16609; 13708; 51.57426
0.0001;620;16610; 16415; 55.8273
0.0001;620;16611; 14697; 53.0038
0.0001;620;16612; 11644; 55.93463
0.0001;620;16613; 11613; 55.96827
0.0001;620;9238; 9062; 55.96449
0.0001;620;11186; 10971; 55.96495
0.0001;620;16441; 11186; 55.96529
0.0001;620;16128; 14408; 55.96547
0.0001;620;15894; 14213; 55.96577
0.0001;620;11461; 9062; 55.96616
0.0001;620;13490; 11470; 55.96655
0.0001;620;14777; 13490; 55.96734
0.0001;620;16009; 13828; 55.96751
0.0001;620;12647; 11470; 55.96755
0.0001;620;15871; 9238; 55.968
0.0001;620;16371; 11461; 55.96832
0.0001;620;12265; 12212; 55.96873
0.0001;620;14408; 12827; 55.96885
0.0001;620;13764; 12501; 55.96923
0.0001;620;15407; 11904; 55.96945
0.0001;620;12827; 10971; 55.9702
0.0001;620;11904; 10312; 55.97147
0.0001;620;15113; 11613; 55.97318
0.0001;620;13828; 11186; 55.97328
0.0001;620;13708; 12647; 55.97342
0.0001;620;16415; 14213; 55.97468
0.0001;620;14697; 12687; 55.9753
0.0001;620;11644; 10310; 55.97705
0.0001;620;11613; 11461; 55.9806
0.0001;621;16614; 11186; 55.89494
0.0001;621;16615; 16441; 55.71286
0.0001;621;16616; 16128; 55.82834
0.0001;621;16617; 15894; 53.02437
0.0001;621;16618; 11461; 53.1249
0.0001;621;16619; 13490; 55.78269
0.0001;621;16620; 14777; 55.7247
0.0001;621;16621; 16009; 55.72908
0.0001;621;16622; 12647; 55.86854
0.0001;621;16623; 15871; 55.90411
0.0001;621;16624; 16613; 51.87415
0.0001;621;16625; 16371; 55.7201
0.0001;621;16626; 12265; 55.74279
0.0001;621;16627; 14408; 55.86058
0.0001;621;16628; 13764; 55.92749
0.0001;621;16629; 15407; 55.85225
0.0001;621;16630; 12827; 55.90427
0.0001;621;16631; 11904; 55.83696
0.0001;621;16632; 15113; 55.92517
0.0001;621;16633; 13828; 55.84211
0.0001;621;16634; 13708; 55.75911
0.0001;621;16635; 16415; 55.9143
0.0001;621;16636; 14697; 55.69915
0.0001;621;16637; 11644; 55.69548
0.0001;621;16638; 11613; 55.74765
0.0001;621;11186; 10971; 55.96495
0.0001;621;16441; 11186; 55.96529
0.0001;621;16128; 14408; 55.96547
0.0001;621;15894; 14213; 55.96577
0.0001;621;11461; 9062; 55.96616
0.0001;621;13490; 11470; 55.96655
0.0001;621;14777; 13490; 55.96734
0.0001;621;16009; 13828; 55.96751
0.0001;621;12647; 11470; 55.96755
0.0001;621;15871; 9238; 55.968
0.0001;621;16613; 11613; 55.96827
0.0001;621;16371; 11461; 55.96832
0.0001;621;12265; 12212; 55.96873
0.0001;621;14408; 12827; 55.96885
0.0001;621;13764; 12501; 55.96923
0.0001;621;15407; 11904; 55.96945
0.0001;621;12827; 10971; 55.9702
0.0001;621;11904; 10312; 55.97147
0.0001;621;15113; 11613; 55.97318
0.0001;621;13828; 11186; 55.97328
0.0001;621;13708; 12647; 55.97342
0.0001;621;16415; 14213; 55.97468
0.0001;621;14697; 12687; 55.9753
0.0001;621;11644; 10310; 55.97705
0.0001;621;11613; 11461; 55.9806
0.0001;622;16639; 11186; 55.89387
0.0001;622;16640; 16441; 55.96622
0.0001;622;16641; 16128; 53.11581
0.0001;622;16642; 15894; 55.86733
0.0001;622;16643; 11461; 53.24109
0.0001;622;16644; 13490; 55.67462
0.0001;622;16645; 14777; 55.86705
0.0001;622;16646; 16009; 53.13448
0.0001;622;16647; 12647; 52.97786
0.0001;622;16648; 15871; 55.71919
0.0001;622;16649; 16613; 52.97807
0.0001;622;16650; 16371; 55.67482
0.0001;622;16651; 12265; 55.82264
0.0001;622;16652; 14408; 55.7659
0.0001;622;16653; 13764; 53.18367
0.0001;622;16654; 15407; 52.97636
0.0001;622;16655; 12827; 55.93139
0.0001;622;16656; 11904; 55.82791
0.0001;622;16657; 15113; 55.88723
0.0001;622;16658; 13828; 55.71936
0.0001;622;16659; 13708; 55.90466
0.0001;622;16660; 16415; 55.86372
0.0001;622;16661; 14697; 55.8667
0.0001;622;16662; 11644; 52.2809
0.0001;622;16663; 11613; 55.81981
0.0001;622;11186; 10971; 55.96495
0.0001;622;16441; 11186; 55.96529
0.0001;622;16128; 14408; 55.96547
0.0001;622;15894; 14213; 55.96577
0.0001;622;11461; 9062; 55.96616
0.0001;622;13490; 11470; 55.96655
0.0001;622;14777; 13490; 55.96734
0.0001;622;16009; 13828; 55.96751
0.0001;622;12647; 11470; 55.96755
0.0001;622;15871; 9238; 55.968
0.0001;622;16613; 11613; 55.96827
0.0001;622;16371; 11461; 55.96832
0.0001;622;12265; 12212; 55.96873
0.0001;622;14408; 12827; 55.96885
0.0001;622;13764; 12501; 55.96923
0.0001;622;15407; 11904; 55.96945
0.0001;622;12827; 10971; 55.9702
0.0001;622;11904; 10312; 55.97147
0.0001;622;15113; 11613; 55.97318
0.0001;622;13828; 11186; 55.97328
0.0001;622;13708; 12647; 55.97342
0.0001;622;16415; 14213; 55.97468
0.0001;622;14697; 12687; 55.9753
0.0001;622;11644; 10310; 55.97705
0.0001;622;11613; 11461; 55.9806
0.0001;623;16664; 16441; 55.94559
0.0001;623;16665; 16128; 55.84998
0.0001;623;16666; 15894; 55.91042
0.0001;623;16667; 11461; 52.97041
0.0001;623;16668; 16640; 55.85846
0.0001;623;16669; 13490; 55.86738
0.0001;623;16670; 14777; 55.6996
0.0001;623;16671; 16009; 47.29036
0.0001;623;16672; 12647; 55.87944
0.0001;623;16673; 15871; 55.86178
0.0001;623;16674; 16613; 55.88582
0.0001;623;16675; 16371; 55.67462
0.0001;623;16676; 12265; 55.84542
0.0001;623;16677; 14408; 55.87199
0.0001;623;16678; 13764; 55.87468
0.0001;623;16679; 15407; 55.85612
0.0001;623;16680; 12827; 55.91521
0.0001;623;16681; 11904; 55.90435
0.0001;623;16682; 15113; 55.72371
0.0001;623;16683; 13828; 55.84961
0.0001;623;16684; 13708; 53.02699
0.0001;623;16685; 16415; 55.85783
0.0001;623;16686; 14697; 55.84958
0.0001;623;16687; 11644; 51.89318
0.0001;623;16688; 11613; 55.83641
0.0001;623;16441; 11186; 55.96529
0.0001;623;16128; 14408; 55.96547
0.0001;623;15894; 14213; 55.96577
0.0001;623;11461; 9062; 55.96616
0.0001;623;16640; 16441; 55.96622
0.0001;623;13490; 11470; 55.96655
0.0001;623;14777; 13490; 55.96734
0.0001;623;16009; 13828; 55.96751
0.0001;623;12647; 11470; 55.96755
0.0001;623;15871; 9238; 55.968
0.0001;623;16613; 11613; 55.96827
0.0001;623;16371; 11461; 55.96832
0.0001;623;12265; 12212; 55.96873
0.0001;623;14408; 12827; 55.96885
0.0001;623;13764; 12501; 55.96923
0.0001;623;15407; 11904; 55.96945
0.0001;623;12827; 10971; 55.9702
0.0001;623;11904; 10312; 55.97147
0.0001;623;15113; 11613; 55.97318
0.0001;623;13828; 11186; 55.97328
0.0001;623;13708; 12647; 55.97342
0.0001;623;16415; 14213; 55.97468
0.0001;623;14697; 12687; 55.9753
0.0001;623;11644; 10310; 55.97705
0.0001;623;11613; 11461; 55.9806
0.0001;624;16689; 16441; 55.87497
0.0001;624;16690; 16128; 55.87732
0.0001;624;16691; 15894; 55.8353
0.0001;624;16692; 11461; 52.34764
0.0001;624;16693; 16640; 55.83213
0.0001;624;16694; 13490; 55.92618
0.0001;624;16695; 14777; 55.83222
0.0001;624;16696; 16009; 53.13092
0.0001;624;16697; 12647; 55.89629
0.0001;624;16698; 15871; 55.84889
0.0001;624;16699; 16613; 55.91335
0.0001;624;16700; 16371; 51.83901
0.0001;624;16701; 12265; 55.85672
0.0001;624;16702; 14408; 55.85099
0.0001;624;16703; 13764; 53.09626
0.0001;624;16704; 15407; 55.85881
0.0001;624;16705; 12827; 55.83574
0.0001;624;16706; 11904; 55.87674
0.0001;624;16707; 15113; 55.60807
0.0001;624;16708; 13828; 55.71957
0.0001;624;16709; 13708; 55.94972
0.0001;624;16710; 16415; 51.83538
0.0001;624;16711; 14697; 52.35281
0.0001;624;16712; 11644; 55.77669
0.0001;624;16713; 11613; 55.72484
0.0001;624;16441; 11186; 55.96529
0.0001;624;16128; 14408; 55.96547
0.0001;624;15894; 14213; 55.96577
0.0001;624;11461; 9062; 55.96616
0.0001;624;16640; 16441; 55.96622
0.0001;624;13490; 11470; 55.96655
0.0001;624;14777; 13490; 55.96734
0.0001;624;16009; 13828; 55.96751
0.0001;624;12647; 11470; 55.96755
0.0001;624;15871; 9238; 55.968
0.0001;624;16613; 11613; 55.96827
0.0001;624;16371; 11461; 55.96832
0.0001;624;12265; 12212; 55.96873
0.0001;624;14408; 12827; 55.96885
0.0001;624;13764; 12501; 55.96923
0.0001;624;15407; 11904; 55.96945
0.0001;624;12827; 10971; 55.9702
0.0001;624;11904; 10312; 55.97147
0.0001;624;15113; 11613; 55.97318
0.0001;624;13828; 11186; 55.97328
0.0001;624;13708; 12647; 55.97342
0.0001;624;16415; 14213; 55.97468
0.0001;624;14697; 12687; 55.9753
0.0001;624;11644; 10310; 55.97705
0.0001;624;11613; 11461; 55.9806
0.0001;625;16714; 16441; 55.83678
0.0001;625;16715; 16128; 55.7788
0.0001;625;16716; 15894; 55.84484
0.0001;625;16717; 11461; 53.17656
0.0001;625;16718; 16640; 55.92146
0.0001;625;16719; 13490; 55.93275
0.0001;625;16720; 14777; 53.15701
0.0001;625;16721; 16009; 47.41222
0.0001;625;16722; 12647; 53.18006
0.0001;625;16723; 15871; 55.85262
0.0001;625;16724; 16613; 52.97814
0.0001;625;16725; 16371; 53.17973
0.0001;625;16726; 12265; 52.32324
0.0001;625;16727; 14408; 55.88259
0.0001;625;16728; 13764; 55.84123
0.0001;625;16729; 15407; 55.83253
0.0001;625;16730; 12827; 55.88958
0.0001;625;16731; 11904; 55.79848
0.0001;625;16732; 15113; 55.84897
0.0001;625;16733; 13828; 55.89759
0.0001;625;16734; 13708; 55.75682
0.0001;625;16735; 16415; 53.11287
0.0001;625;16736; 14697; 53.05253
0.0001;625;16737; 11644; 51.86299
0.0001;625;16738; 11613; 55.87959
0.0001;625;16441; 11186; 55.96529
0.0001;625;16128; 14408; 55.96547
0.0001;625;15894; 14213; 55.96577
0.0001;625;11461; 9062; 55.96616
0.0001;625;16640; 16441; 55.96622
0.0001;625;13490; 11470; 55.96655
0.0001;625;14777; 13490; 55.96734
0.0001;625;16009; 13828; 55.96751
0.0001;625;12647; 11470; 55.96755
0.0001;625;15871; 9238; 55.968
0.0001;625;16613; 11613; 55.96827
0.0001;625;16371; 11461; 55.96832
0.0001;625;12265; 12212; 55.96873
0.0001;625;14408; 12827; 55.96885
0.0001;625;13764; 12501; 55.96923
0.0001;625;15407; 11904; 55.96945
0.0001;625;12827; 10971; 55.9702
0.0001;625;11904; 10312; 55.97147
0.0001;625;15113; 11613; 55.97318
0.0001;625;13828; 11186; 55.97328
0.0001;625;13708; 12647; 55.97342
